createdAt,finishedAt,task,status,message,days,maxItems,limitInfluencers,skipInfluencers,platformFilter,usageUsd,scraped,matched,videoCreated,videoSkipped,snapshotCreated
2026-06-07T08:01:07.609Z,2026-06-07T08:01:27.344Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T08:00:56.104Z,2026-06-07T08:01:07.584Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T08:00:44.941Z,2026-06-07T08:00:56.079Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T08:00:38.158Z,2026-06-07T08:00:44.918Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T08:00:28.153Z,2026-06-07T08:00:38.133Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0,1,0,0,0,0
2026-06-07T08:00:19.875Z,2026-06-07T08:00:28.129Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:59:51.277Z,2026-06-07T08:00:19.851Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0.004,2,0,0,0,0
2026-06-07T07:59:38.307Z,2026-06-07T07:59:51.252Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,4,0,0,0,0
2026-06-07T07:59:26.884Z,2026-06-07T07:59:38.284Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 1 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,1,0,1,0
2026-06-07T07:59:00.627Z,2026-06-07T07:59:26.858Z,本地新视频发现,success,处理 1 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,1,1,0,1
2026-06-07T07:58:41.207Z,2026-06-07T07:59:00.598Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:58:29.561Z,2026-06-07T07:58:41.183Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:58:20.693Z,2026-06-07T07:58:29.537Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0,1,0,0,0,0
2026-06-07T07:58:13.894Z,2026-06-07T07:58:20.663Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0,1,0,0,0,0
2026-06-07T07:58:09.696Z,2026-06-07T07:58:13.866Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:58:05.624Z,2026-06-07T07:58:09.673Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:57:59.049Z,2026-06-07T07:58:05.597Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:57:39.189Z,2026-06-07T07:57:59.025Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:57:07.952Z,2026-06-07T07:57:39.160Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:56:57.178Z,2026-06-07T07:57:07.927Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:56:41.704Z,2026-06-07T07:56:57.150Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:56:37.969Z,2026-06-07T07:56:41.679Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:56:33.545Z,2026-06-07T07:56:37.945Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:55:41.236Z,2026-06-07T07:56:33.518Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 1 条，错误 0 个。,3,10,1,0,youtubeshort,0.004,2,1,0,1,0
2026-06-07T07:55:16.959Z,2026-06-07T07:55:41.213Z,本地新视频发现,success,处理 1 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0.004,2,1,1,0,1
2026-06-07T07:55:06.459Z,2026-06-07T07:55:16.934Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 1 条，错误 0 个。,3,10,1,0,instagramreels,0,2,1,0,1,0
2026-06-07T07:54:52.189Z,2026-06-07T07:55:06.432Z,本地新视频发现,success,处理 1 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,2,1,1,0,1
2026-06-07T07:54:47.183Z,2026-06-07T07:54:52.150Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:54:39.193Z,2026-06-07T07:54:47.158Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:54:28.818Z,2026-06-07T07:54:39.166Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:54:17.016Z,2026-06-07T07:54:28.788Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:54:09.985Z,2026-06-07T07:54:16.994Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:53:33.737Z,2026-06-07T07:54:09.961Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0.008,3,0,0,0,0
2026-06-07T07:53:29.070Z,2026-06-07T07:53:33.713Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:53:14.177Z,2026-06-07T07:53:29.044Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,3,0,0,0,0
2026-06-07T07:53:05.844Z,2026-06-07T07:53:14.153Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:52:57.234Z,2026-06-07T07:53:05.818Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:52:45.045Z,2026-06-07T07:52:57.206Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:52:37.020Z,2026-06-07T07:52:45.019Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:52:32.865Z,2026-06-07T07:52:36.995Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:52:25.478Z,2026-06-07T07:52:32.839Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:52:03.037Z,2026-06-07T07:52:25.452Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:51:55.312Z,2026-06-07T07:52:03.011Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0,1,0,0,0,0
2026-06-07T07:51:49.087Z,2026-06-07T07:51:55.287Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0,1,0,0,0,0
2026-06-07T07:51:27.749Z,2026-06-07T07:51:49.060Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:51:09.578Z,2026-06-07T07:51:27.724Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:50:37.235Z,2026-06-07T07:51:09.551Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:50:17.783Z,2026-06-07T07:50:37.211Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:50:08.498Z,2026-06-07T07:50:17.755Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:49:51.158Z,2026-06-07T07:50:08.473Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:49:46.864Z,2026-06-07T07:49:51.129Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:49:40.185Z,2026-06-07T07:49:46.839Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:49:28.086Z,2026-06-07T07:49:40.159Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:49:14.132Z,2026-06-07T07:49:28.059Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:49:09.172Z,2026-06-07T07:49:14.105Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:48:55.907Z,2026-06-07T07:49:09.146Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:48:25.734Z,2026-06-07T07:48:55.880Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:48:16.502Z,2026-06-07T07:48:25.706Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:48:09.645Z,2026-06-07T07:48:16.475Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:47:51.354Z,2026-06-07T07:48:09.616Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.0056,3,0,0,0,0
2026-06-07T07:47:48.455Z,2026-06-07T07:47:51.328Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:47:45.349Z,2026-06-07T07:47:48.428Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:47:34.612Z,2026-06-07T07:47:45.324Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:47:14.778Z,2026-06-07T07:47:34.587Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:46:57.220Z,2026-06-07T07:47:14.753Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:46:47.445Z,2026-06-07T07:46:57.196Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:46:32.506Z,2026-06-07T07:46:47.418Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:46:24.840Z,2026-06-07T07:46:32.480Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:46:17.272Z,2026-06-07T07:46:24.816Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:46:05.441Z,2026-06-07T07:46:17.246Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:45:59.382Z,2026-06-07T07:46:05.416Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:45:50.124Z,2026-06-07T07:45:59.356Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:45:45.270Z,2026-06-07T07:45:50.100Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:45:03.622Z,2026-06-07T07:45:45.244Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0.012,4,0,0,0,0
2026-06-07T07:44:56.081Z,2026-06-07T07:45:03.596Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:44:51.979Z,2026-06-07T07:44:56.056Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:44:45.863Z,2026-06-07T07:44:51.951Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:44:33.191Z,2026-06-07T07:44:45.836Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:44:05.660Z,2026-06-07T07:44:33.165Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0.008,4,0,0,0,0
2026-06-07T07:43:55.754Z,2026-06-07T07:44:05.634Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:43:42.805Z,2026-06-07T07:43:55.722Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:37:33.282Z,2026-06-07T07:43:34.736Z,本地新视频发现,failed,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 1 个。,3,10,1,0,instagramreels,0,0,0,0,0,0
2026-06-07T07:37:16.508Z,2026-06-07T07:37:33.260Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:37:11.663Z,2026-06-07T07:37:16.478Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:36:43.428Z,2026-06-07T07:37:11.633Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:36:23.581Z,2026-06-07T07:36:43.399Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:36:18.909Z,2026-06-07T07:36:23.550Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:36:01.029Z,2026-06-07T07:36:18.882Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,2,0,0,0,0
2026-06-07T07:35:48.891Z,2026-06-07T07:36:01.007Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:35:39.318Z,2026-06-07T07:35:48.859Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:35:15.861Z,2026-06-07T07:35:39.285Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:35:02.097Z,2026-06-07T07:35:15.826Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:34:53.619Z,2026-06-07T07:35:02.065Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0,1,0,0,0,0
2026-06-07T07:34:47.754Z,2026-06-07T07:34:53.589Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:34:40.801Z,2026-06-07T07:34:47.722Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:34:26.205Z,2026-06-07T07:34:40.770Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:34:20.106Z,2026-06-07T07:34:26.176Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:34:13.013Z,2026-06-07T07:34:20.074Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:34:04.278Z,2026-06-07T07:34:12.979Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:33:59.163Z,2026-06-07T07:34:04.248Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:33:53.941Z,2026-06-07T07:33:59.133Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:33:36.976Z,2026-06-07T07:33:53.911Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,2,0,0,0,0
2026-06-07T07:33:30.547Z,2026-06-07T07:33:36.945Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:33:13.455Z,2026-06-07T07:33:30.516Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:33:01.305Z,2026-06-07T07:33:13.427Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:31:56.139Z,2026-06-07T07:33:01.274Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0.012,4,0,0,0,0
2026-06-07T07:31:27.035Z,2026-06-07T07:31:56.111Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:31:13.809Z,2026-06-07T07:31:27.010Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:30:43.162Z,2026-06-07T07:31:13.779Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:30:30.242Z,2026-06-07T07:30:43.135Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,3,0,0,0,0
2026-06-07T07:30:19.320Z,2026-06-07T07:30:30.214Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:30:14.091Z,2026-06-07T07:30:19.291Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:30:00.611Z,2026-06-07T07:30:14.065Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:29:56.664Z,2026-06-07T07:30:00.588Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:29:42.492Z,2026-06-07T07:29:56.639Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,2,0,0,0,0
2026-06-07T07:29:33.419Z,2026-06-07T07:29:42.465Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:29:28.603Z,2026-06-07T07:29:33.390Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:29:23.424Z,2026-06-07T07:29:28.575Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:29:15.471Z,2026-06-07T07:29:23.395Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:29:07.214Z,2026-06-07T07:29:15.444Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:29:00.019Z,2026-06-07T07:29:07.187Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:28:50.717Z,2026-06-07T07:28:59.988Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:28:46.172Z,2026-06-07T07:28:50.688Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:28:39.033Z,2026-06-07T07:28:46.145Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:28:29.713Z,2026-06-07T07:28:39.007Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:28:23.160Z,2026-06-07T07:28:29.685Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:28:09.068Z,2026-06-07T07:28:23.133Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:28:03.856Z,2026-06-07T07:28:09.040Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:27:56.670Z,2026-06-07T07:28:03.831Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
2026-06-07T07:27:33.589Z,2026-06-07T07:27:56.644Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,instagramreels,0.001,1,0,0,0,0
2026-06-07T07:27:24.743Z,2026-06-07T07:27:33.565Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubevideo,0,1,0,0,0,0
2026-06-07T07:27:01.836Z,2026-06-07T07:27:24.712Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,3,10,1,0,youtubeshort,0,1,0,0,0,0
