createdAt,finishedAt,task,status,message,days,maxItems,limitInfluencers,skipInfluencers,platformFilter,usageUsd,scraped,matched,videoCreated,videoSkipped,snapshotCreated
2026-07-12T17:00:26.197Z,2026-07-12T17:00:53.892Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.001,27,0,0,0,0
2026-07-12T16:59:33.384Z,2026-07-12T17:00:26.153Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.062,46,0,0,0,0
2026-07-12T16:58:13.562Z,2026-07-12T16:59:33.341Z,本地新视频发现,success,处理 12 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.062,69,0,0,0,0
2026-07-12T16:57:03.547Z,2026-07-12T16:58:13.521Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.122,62,0,0,0,0
2026-07-12T16:56:24.877Z,2026-07-12T16:57:03.506Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.062,60,0,0,0,0
2026-07-12T16:55:46.757Z,2026-07-12T16:56:24.847Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.122,55,0,0,0,0
2026-07-12T16:54:46.434Z,2026-07-12T16:55:46.716Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.061,66,0,0,0,0
2026-07-12T16:53:42.816Z,2026-07-12T16:54:46.393Z,本地新视频发现,success,处理 4 位，新增视频 6 条，跳过重复 6 条，错误 0 个。,8,20,13,0,tiktok,0.064,80,12,6,6,6
2026-07-12T16:52:55.564Z,2026-07-12T16:53:42.776Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.124,80,0,0,0,0
2026-07-12T16:51:56.014Z,2026-07-12T16:52:55.526Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 1 条，错误 0 个。,8,20,13,0,tiktok,0.074,83,2,1,1,1
2026-07-12T16:50:30.624Z,2026-07-12T16:51:55.975Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,13,0,tiktok,0.184,120,0,0,0,0
2026-07-12T16:49:50.069Z,2026-07-12T16:50:06.322Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.001,3,0,0,0,0
2026-07-12T16:47:23.539Z,2026-07-12T16:49:50.027Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0349,23,0,0,0,0
2026-07-12T16:45:47.060Z,2026-07-12T16:47:23.499Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0165,10,1,1,0,1
2026-07-12T16:44:07.238Z,2026-07-12T16:45:47.021Z,本地新视频发现,success,处理 5 位，新增视频 5 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0109,17,5,5,0,5
2026-07-12T16:42:16.787Z,2026-07-12T16:44:07.198Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0096,13,1,1,0,1
2026-07-12T16:40:14.004Z,2026-07-12T16:42:16.748Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.028,26,0,0,0,0
2026-07-12T16:37:48.991Z,2026-07-12T16:40:13.966Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0638,41,1,1,0,1
2026-07-12T16:36:13.242Z,2026-07-12T16:37:48.952Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0096,13,0,0,0,0
2026-07-12T16:34:44.021Z,2026-07-12T16:36:13.202Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0175,14,0,0,0,0
2026-07-12T16:33:29.097Z,2026-07-12T16:34:43.979Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.004,9,0,0,0,0
2026-07-12T16:30:58.007Z,2026-07-12T16:33:29.055Z,本地新视频发现,success,处理 5 位，新增视频 2 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.028,15,2,2,0,2
2026-07-12T16:28:51.409Z,2026-07-12T16:30:57.968Z,本地新视频发现,success,处理 5 位，新增视频 10 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0464,33,10,10,0,10
2026-07-12T16:27:19.147Z,2026-07-12T16:28:51.374Z,本地新视频发现,partial,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 1 个。,8,20,15,0,instagramreels,0.004,11,0,0,0,0
2026-07-12T16:26:05.239Z,2026-07-12T16:27:19.106Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.004,6,0,0,0,0
2026-07-12T16:24:09.824Z,2026-07-12T16:26:05.198Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0073,18,0,0,0,0
2026-07-12T16:22:09.636Z,2026-07-12T16:24:09.793Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.028,21,0,0,0,0
2026-07-12T16:20:23.510Z,2026-07-12T16:22:09.536Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0083,19,0,0,0,0
2026-07-12T16:18:47.410Z,2026-07-12T16:20:23.471Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0454,30,0,0,0,0
2026-07-12T16:16:28.235Z,2026-07-12T16:18:47.371Z,本地新视频发现,success,处理 6 位，新增视频 5 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.029,36,5,5,0,5
2026-07-12T16:14:53.844Z,2026-07-12T16:16:28.191Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.006,9,0,0,0,0
2026-07-12T16:12:41.342Z,2026-07-12T16:14:53.761Z,本地新视频发现,success,处理 7 位，新增视频 3 条，跳过重复 3 条，错误 0 个。,8,20,15,0,instagramreels,0.0875,46,6,3,3,3
2026-07-12T16:09:42.798Z,2026-07-12T16:12:41.301Z,本地新视频发现,success,处理 9 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,instagramreels,0.0126,21,0,0,0,0
2026-07-12T16:08:31.020Z,2026-07-12T16:08:31.059Z,本地新视频发现,success,处理 0 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,14,0,youtubeshort,0,0,0,0,0,0
2026-07-12T16:07:14.184Z,2026-07-12T16:08:30.980Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0,5,0,0,0,0
2026-07-12T16:04:57.508Z,2026-07-12T16:07:14.142Z,本地新视频发现,success,处理 5 位，新增视频 2 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.024,19,2,2,0,2
2026-07-12T16:02:55.592Z,2026-07-12T16:04:57.467Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0,8,0,0,0,0
2026-07-12T16:01:24.795Z,2026-07-12T16:02:55.546Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0,5,0,0,0,0
2026-07-12T15:59:13.236Z,2026-07-12T16:01:24.754Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.032,14,0,0,0,0
2026-07-12T15:58:07.084Z,2026-07-12T15:59:13.194Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.004,7,0,0,0,0
2026-07-12T15:56:33.481Z,2026-07-12T15:58:07.043Z,本地新视频发现,success,处理 6 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.032,18,1,1,0,1
2026-07-12T15:54:12.381Z,2026-07-12T15:56:33.440Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.079,34,0,0,0,0
2026-07-12T15:52:08.504Z,2026-07-12T15:54:12.339Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.012,12,0,0,0,0
2026-07-12T15:50:48.991Z,2026-07-12T15:52:08.460Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.003,5,0,0,0,0
2026-07-12T15:48:56.452Z,2026-07-12T15:50:48.948Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0,8,0,0,0,0
2026-07-12T15:46:32.495Z,2026-07-12T15:48:56.412Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.032,16,0,0,0,0
2026-07-12T15:43:05.226Z,2026-07-12T15:46:32.451Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.044,17,0,0,0,0
2026-07-12T15:42:07.145Z,2026-07-12T15:43:05.183Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,20,15,0,youtubeshort,0.016,9,0,0,0,0
2026-07-12T15:37:18.601Z,2026-07-12T15:42:07.122Z,本地新视频发现,success,处理 7 位，新增视频 3 条，跳过重复 3 条，错误 0 个。,8,20,15,0,youtubeshort,0.18,53,6,3,3,3
2026-07-12T15:36:51.557Z,2026-07-12T15:36:51.594Z,本地新视频发现,success,处理 0 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,13,0,youtubevideo,0,0,0,0,0,0
2026-07-12T15:36:04.946Z,2026-07-12T15:36:51.517Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,8,0,0,0,0
2026-07-12T15:34:55.745Z,2026-07-12T15:36:04.904Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,5,0,0,0,0
2026-07-12T15:34:08.426Z,2026-07-12T15:34:55.704Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0.003,6,0,0,0,0
2026-07-12T15:32:52.348Z,2026-07-12T15:34:08.386Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0.004,6,0,0,0,0
2026-07-12T15:31:28.579Z,2026-07-12T15:32:52.307Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0.004,6,0,0,0,0
2026-07-12T15:30:15.559Z,2026-07-12T15:31:28.539Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0.004,7,0,0,0,0
2026-07-12T15:28:50.583Z,2026-07-12T15:30:15.523Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,5,0,0,0,0
2026-07-12T15:27:45.393Z,2026-07-12T15:28:50.543Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,6,0,0,0,0
2026-07-12T15:26:31.051Z,2026-07-12T15:27:45.355Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0.012,8,0,0,0,0
2026-07-12T15:25:35.706Z,2026-07-12T15:26:31.008Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,5,0,0,0,0
2026-07-12T15:24:29.629Z,2026-07-12T15:25:35.665Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0.008,7,0,0,0,0
2026-07-12T15:23:45.185Z,2026-07-12T15:24:29.536Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,5,1,1,0,1
2026-07-12T15:22:54.516Z,2026-07-12T15:23:45.079Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,5,0,0,0,0
2026-07-12T15:20:42.895Z,2026-07-12T15:22:54.476Z,本地新视频发现,success,处理 6 位，新增视频 1 条，跳过重复 1 条，错误 0 个。,8,7,15,0,youtubevideo,0.004,10,2,1,1,1
2026-07-12T15:19:10.614Z,2026-07-12T15:20:42.852Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,9,0,0,0,0
2026-07-12T15:18:23.007Z,2026-07-12T15:19:10.570Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,5,0,0,0,0
2026-07-12T15:17:16.948Z,2026-07-12T15:18:22.959Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,6,0,0,0,0
2026-07-12T15:16:20.003Z,2026-07-12T15:17:16.906Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0,5,0,0,0,0
2026-07-12T15:14:57.909Z,2026-07-12T15:16:19.949Z,本地新视频发现,success,处理 9 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,8,7,15,0,youtubevideo,0.006,9,0,0,0,0
2026-07-12T15:13:22.450Z,2026-07-12T15:14:57.865Z,本地新视频发现,success,处理 6 位，新增视频 2 条，跳过重复 2 条，错误 0 个。,8,7,15,0,youtubevideo,0.004,10,4,2,2,2
2026-07-05T16:07:00.227Z,2026-07-05T16:08:03.397Z,本地新视频发现,success,处理 1 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,11,0,tiktok,0.061,20,0,0,0,0
2026-07-05T16:06:03.059Z,2026-07-05T16:07:00.191Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.062,60,0,0,0,0
2026-07-05T16:04:45.122Z,2026-07-05T16:06:03.021Z,本地新视频发现,success,处理 3 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.183,60,1,1,0,1
2026-07-05T16:03:55.063Z,2026-07-05T16:04:45.083Z,本地新视频发现,success,处理 3 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.061,41,1,1,0,1
2026-07-05T16:03:03.453Z,2026-07-05T16:03:55.038Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.071,24,0,0,0,0
2026-07-05T16:02:32.854Z,2026-07-05T16:03:03.413Z,本地新视频发现,success,处理 3 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.001,41,1,1,0,1
2026-07-05T16:02:00.649Z,2026-07-05T16:02:32.817Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.122,45,0,0,0,0
2026-07-05T16:01:23.033Z,2026-07-05T16:02:00.613Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.123,51,0,0,0,0
2026-07-05T16:00:08.648Z,2026-07-05T16:01:23.000Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.024,47,0,0,0,0
2026-07-05T15:58:57.978Z,2026-07-05T16:00:08.612Z,本地新视频发现,success,处理 4 位，新增视频 3 条，跳过重复 3 条，错误 0 个。,7,20,13,0,tiktok,0.184,80,6,3,3,3
2026-07-05T15:58:01.758Z,2026-07-05T15:58:57.942Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.002,80,0,0,0,0
2026-07-05T15:57:11.494Z,2026-07-05T15:58:01.722Z,本地新视频发现,success,处理 4 位，新增视频 2 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.063,80,2,2,0,2
2026-07-05T15:56:30.310Z,2026-07-05T15:57:11.458Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.061,60,0,0,0,0
2026-07-05T15:55:22.853Z,2026-07-05T15:56:30.295Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.122,60,0,0,0,0
2026-07-05T15:54:46.199Z,2026-07-05T15:55:22.821Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.061,60,0,0,0,0
2026-07-05T15:54:06.396Z,2026-07-05T15:54:46.163Z,本地新视频发现,success,处理 4 位，新增视频 1 条，跳过重复 1 条，错误 0 个。,7,20,13,0,tiktok,0.062,78,2,1,1,1
2026-07-05T15:52:55.417Z,2026-07-05T15:54:06.360Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.183,60,0,0,0,0
2026-07-05T15:51:57.015Z,2026-07-05T15:52:55.379Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.141,46,0,0,0,0
2026-07-05T15:51:40.620Z,2026-07-05T15:51:56.976Z,本地新视频发现,success,处理 3 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0,26,1,1,0,1
2026-07-05T15:50:35.056Z,2026-07-05T15:51:40.591Z,本地新视频发现,success,处理 12 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.062,69,0,0,0,0
2026-07-05T15:49:06.556Z,2026-07-05T15:50:35.017Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.122,42,0,0,0,0
2026-07-05T15:48:10.691Z,2026-07-05T15:49:06.518Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.244,80,0,0,0,0
2026-07-05T15:47:36.930Z,2026-07-05T15:48:10.654Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.061,60,0,0,0,0
2026-07-05T15:46:34.570Z,2026-07-05T15:47:36.890Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.041,61,0,0,0,0
2026-07-05T15:45:27.482Z,2026-07-05T15:46:34.540Z,本地新视频发现,success,处理 3 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,13,0,tiktok,0.122,60,0,0,0,0
2026-07-05T15:29:04.019Z,2026-07-05T15:35:41.730Z,本地新视频发现,partial,处理 7 位，新增视频 1 条，跳过重复 1 条，错误 1 个。,7,20,15,0,tiktok,0.186,120,2,1,1,1
2026-07-05T15:26:13.980Z,2026-07-05T15:29:03.979Z,本地新视频发现,partial,处理 9 位，新增视频 0 条，跳过重复 0 条，错误 1 个。,7,20,15,0,tiktok,0.305,143,0,0,0,0
2026-07-05T15:23:33.734Z,2026-07-05T15:25:04.447Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0257,14,0,0,0,0
2026-07-05T15:22:12.903Z,2026-07-05T15:23:33.695Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0076,13,0,0,0,0
2026-07-05T15:19:26.411Z,2026-07-05T15:22:12.862Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0165,10,1,1,0,1
2026-07-05T15:17:54.941Z,2026-07-05T15:19:26.373Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0257,16,0,0,0,0
2026-07-05T15:15:58.812Z,2026-07-05T15:17:54.903Z,本地新视频发现,success,处理 5 位，新增视频 2 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0224,21,2,2,0,2
2026-07-05T15:13:38.900Z,2026-07-05T15:15:58.775Z,本地新视频发现,success,处理 5 位，新增视频 3 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0648,39,3,3,0,3
2026-07-05T15:11:25.881Z,2026-07-05T15:13:38.866Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.028,19,0,0,0,0
2026-07-05T15:09:46.042Z,2026-07-05T15:11:25.838Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0132,11,0,0,0,0
2026-07-05T15:08:34.061Z,2026-07-05T15:09:46.007Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.004,12,0,0,0,0
2026-07-05T15:06:09.556Z,2026-07-05T15:08:34.025Z,本地新视频发现,success,处理 5 位，新增视频 2 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0142,18,2,2,0,2
2026-07-05T15:04:11.837Z,2026-07-05T15:06:09.520Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0395,28,1,1,0,1
2026-07-05T15:02:42.309Z,2026-07-05T15:04:11.799Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0224,16,0,0,0,0
2026-07-05T15:01:20.876Z,2026-07-05T15:02:42.269Z,本地新视频发现,success,处理 5 位，新增视频 1 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.004,5,1,1,0,1
2026-07-05T14:59:13.529Z,2026-07-05T15:01:20.836Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0221,13,0,0,0,0
2026-07-05T14:57:47.727Z,2026-07-05T14:59:13.492Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0372,22,0,0,0,0
2026-07-05T14:55:54.333Z,2026-07-05T14:57:47.692Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0188,19,0,0,0,0
2026-07-05T14:53:23.600Z,2026-07-05T14:55:54.291Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0487,31,0,0,0,0
2026-07-05T14:50:49.150Z,2026-07-05T14:53:23.561Z,本地新视频发现,success,处理 6 位，新增视频 2 条，跳过重复 2 条，错误 0 个。,7,20,15,0,instagramreels,0.0418,23,4,2,2,2
2026-07-05T14:49:30.751Z,2026-07-05T14:50:49.117Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0099,14,0,0,0,0
2026-07-05T14:46:01.868Z,2026-07-05T14:49:30.729Z,本地新视频发现,success,处理 7 位，新增视频 3 条，跳过重复 3 条，错误 0 个。,7,20,15,0,instagramreels,0.0809,46,6,3,3,3
2026-07-05T14:42:56.823Z,2026-07-05T14:46:01.821Z,本地新视频发现,success,处理 9 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,instagramreels,0.0172,21,0,0,0,0
2026-07-05T14:40:24.138Z,2026-07-05T14:41:39.841Z,本地新视频发现,success,处理 4 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,14,0,youtubeshort,0.004,8,0,0,0,0
2026-07-05T14:37:54.093Z,2026-07-05T14:40:24.101Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.016,11,0,0,0,0
2026-07-05T14:35:57.840Z,2026-07-05T14:37:54.048Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.004,9,0,0,0,0
2026-07-05T14:35:02.515Z,2026-07-05T14:35:57.801Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0,5,0,0,0,0
2026-07-05T14:32:55.050Z,2026-07-05T14:35:02.482Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.024,10,0,0,0,0
2026-07-05T14:30:59.058Z,2026-07-05T14:32:55.008Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0,5,0,0,0,0
2026-07-05T14:29:08.673Z,2026-07-05T14:30:59.013Z,本地新视频发现,success,处理 6 位，新增视频 2 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.04,16,2,2,0,2
2026-07-05T14:26:30.679Z,2026-07-05T14:29:08.628Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.104,32,0,0,0,0
2026-07-05T14:23:25.414Z,2026-07-05T14:26:30.661Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.012,8,0,0,0,0
2026-07-05T14:22:34.272Z,2026-07-05T14:23:25.392Z,本地新视频发现,success,处理 5 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0,5,0,0,0,0
2026-07-05T14:20:12.425Z,2026-07-05T14:22:34.232Z,本地新视频发现,success,处理 6 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0,6,0,0,0,0
2026-07-05T14:16:15.548Z,2026-07-05T14:20:12.390Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.04,16,0,0,0,0
2026-07-05T14:13:11.443Z,2026-07-05T14:16:15.525Z,本地新视频发现,success,处理 7 位，新增视频 0 条，跳过重复 0 条，错误 0 个。,7,20,15,0,youtubeshort,0.04,21,0,0,0,0
